,reaction,lower_bound,upper_bound,is_reversible,name,flux
EX_asn__L_e,EX_asn__L_e,0.0,1000.0,False,L-Asparagine exchange,0.0
ANHMK,ANHMK,0.0,1000.0,False,"1,6-anhydrous-N-Acetylmuramate kinase",0.0
DCAtex,DCAtex,-1000.0,1000.0,True,Decanoate transport via diffusion (extracellular to periplasm),0.0
DHFR,DHFR,-1000.0,1000.0,True,Dihydrofolate reductase,0.022052947548870633
EX_cit_e,EX_cit_e,0.0,1000.0,False,Citrate exchange,0.0
PRAIi,PRAIi,0.0,1000.0,False,Phosphoribosylanthranilate isomerase (irreversible),0.04671345994113883
EX_mal__L_e,EX_mal__L_e,0.0,1000.0,False,L-Malate exchange,0.0
NMNN,NMNN,0.0,1000.0,False,NMN nucleosidase,0.0
XAND,XAND,0.0,1000.0,False,Xanthine dehydrogenase,0.0
EX_no2_e,EX_no2_e,0.0,1000.0,False,Nitrite exchange,0.0
HACD3,HACD3,-1000.0,1000.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),0.292461448619047
TYRTA,TYRTA,-1000.0,1000.0,True,Tyrosine transaminase,-0.11350590879457721
SHKK,SHKK,0.0,1000.0,False,Shikimate kinase,0.3132028066658422
DCYTtex,DCYTtex,-1000.0,1000.0,True,Deoxycytidine transport via diffusion (extracellular to periplasm),0.0
EX_gam_e,EX_gam_e,0.0,1000.0,False,D-Glucosamine exchange,0.0
ACACtex,ACACtex,-1000.0,1000.0,True,Acetoacetate transport via diffusion (extracellular to periplasm),0.0
ACNAMtex,ACNAMtex,-1000.0,1000.0,True,N-acetylneuraminate transport via diffusion (extracellular to periplasm),0.0
ARBTNabcpp,ARBTNabcpp,0.0,1000.0,False,Aerobactin transport via ABC system (periplasm),0.0
EX_inost_e,EX_inost_e,0.0,1000.0,False,Myo-Inositol exchange,0.0
EX_mobd_e,EX_mobd_e,-1000.0,1000.0,True,Molybdate exchange,-5.752585535386448e-06
NNDMBRT,NNDMBRT,0.0,1000.0,False,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,0.0
DGSNtex,DGSNtex,-1000.0,1000.0,True,Deoxyguanosine transport via diffusion (extracellular to periplasm),0.0
THRA2,THRA2,0.0,1000.0,False,L-allo-Threonine Aldolase,0.0
ASO3t8pp,ASO3t8pp,0.0,1000.0,False,Arsenite efflux via ATP hydrolysis (periplasm),0.0
H2Stex,H2Stex,-1000.0,1000.0,True,H2s transport via diffusion (extracellular to periplasm),0.0
PPK,PPK,0.0,1000.0,False,Polyphosphate kinase,0.0
EX_so4_e,EX_so4_e,-1000.0,1000.0,True,Sulfate exchange,-0.20694515564585872
SADH,SADH,0.0,1000.0,False,Succinylarginine dihydrolase,0.0
GLUSy,GLUSy,0.0,1000.0,False,Glutamate synthase (NADPH),0.0
GUAPRT,GUAPRT,0.0,1000.0,False,Guanine phosphoribosyltransferase,0.0
EX_phe__L_e,EX_phe__L_e,0.0,1000.0,False,L-Phenylalanine exchange,0.0
EX_thr__L_e,EX_thr__L_e,0.0,1000.0,False,L-Threonine exchange,0.0
EX_uri_e,EX_uri_e,0.0,1000.0,False,Uridine exchange,0.0
OMCDC,OMCDC,0.0,1000.0,False,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,0.37024544483474164
ABUTD,ABUTD,0.0,1000.0,False,Aminobutyraldehyde dehydrogenase,0.0
E4PD,E4PD,-1000.0,1000.0,True,Erythrose 4-phosphate dehydrogenase,-0.00036652187839734886
IG3PS,IG3PS,0.0,1000.0,False,Imidazole-glycerol-3-phosphate synthase,0.07785549263592016
PDH,PDH,0.0,1000.0,False,Pyruvate dehydrogenase,10.139032228424167
MTHFR2,MTHFR2,0.0,1000.0,False,"5,10-methylenetetrahydrofolate reductase (NADH)",0.12685190723665168
DMSOR2pp,DMSOR2pp,0.0,1000.0,False,Dimethyl sulfoxide reductase (Demethylmenaquinol 8) (periplasm),0.0
H2St1pp,H2St1pp,0.0,1000.0,False,H2s transport (periplasm),0.0
EX_nh4_e,EX_nh4_e,-1000.0,1000.0,True,Ammonia exchange,-8.87534783034196
DADK,DADK,-1000.0,1000.0,True,Deoxyadenylate kinase,0.0
DUTPDP,DUTPDP,0.0,1000.0,False,DUTP diphosphatase,0.021503164731274543
EX_ddca_e,EX_ddca_e,0.0,1000.0,False,Dodecanoate (n-C12:0) exchange,0.0
HYD3pp,HYD3pp,0.0,1000.0,False,Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm),0.0
NO3R1pp,NO3R1pp,0.0,1000.0,False,Nitrate reductase (Ubiquinol-8) (periplasm),0.0
NTP5,NTP5,0.0,1000.0,False,Nucleoside-triphosphatase (CTP),0.0
CELBpts,CELBpts,0.0,1000.0,False,Cellobiose transport via PEPPyr PTS,0.0
FORt2pp,FORt2pp,0.0,1000.0,False,"Formate transport via proton symport (uptake only, periplasm)",0.0
EX_r5p_e,EX_r5p_e,0.0,1000.0,False,Alpha-D-Ribose 5-phosphate exchange,0.0
EX_glyc2p_e,EX_glyc2p_e,0.0,1000.0,False,Glycerol 2-phosphate exchange,0.0
MTAN,MTAN,0.0,1000.0,False,Methylthioadenosine nucleosidase,0.0
DPR,DPR,0.0,1000.0,False,2-dehydropantoate 2-reductase,0.0005538918072637291
EX_halipa_e,EX_halipa_e,0.0,1000.0,False,Hepta-acylated KDO(2)-lipid (A) exchange,0.0
AACPS5,AACPS5,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C18:1),0.0
MANptspp,MANptspp,0.0,1000.0,False,D-mannose transport via PEP:Pyr PTS (periplasm),0.0
EX_cmp_e,EX_cmp_e,0.0,1000.0,False,CMP exchange,0.0
NTD8,NTD8,0.0,1000.0,False,5'-nucleotidase (dGMP),0.0
GALCTD,GALCTD,0.0,1000.0,False,Galactarate dehydratase,0.0
EX_malthx_e,EX_malthx_e,0.0,1000.0,False,Maltohexaose exchange,0.0
MLTG4,MLTG4,0.0,1000.0,False,Maltodextrin glucosidase (maltohexaose),0.0
UDPGDC,UDPGDC,0.0,1000.0,False,UDP-glucuronate C-4'' decarboxylase,0.0
PUNP4,PUNP4,-1000.0,1000.0,True,Purine-nucleoside phosphorylase (Deoxyguanosine),0.0
AMAOTr,AMAOTr,-1000.0,1000.0,True,Adenosylmethionine-8-amino-7-oxononanoate transaminase,1.6435958672532706e-06
EX_csn_e,EX_csn_e,0.0,1000.0,False,Cytosine exchange,0.0
EX_etoh_e,EX_etoh_e,0.0,1000.0,False,Ethanol exchange,0.0
G6PP,G6PP,0.0,1000.0,False,Glucose-6-phosphate phosphatase,0.0
MMCD,MMCD,0.0,1000.0,False,Methylmalonyl-CoA decarboxylase,0.0
GLNS,GLNS,0.0,1000.0,False,Glutamine synthetase,1.287311125714453
TYMtex,TYMtex,-1000.0,1000.0,True,Tyramine transport via diffusion (extracellular to periplasm),0.0
GTHS,GTHS,0.0,1000.0,False,Glutathione synthetase,0.0
EX_g3pe_e,EX_g3pe_e,0.0,1000.0,False,Sn-Glycero-3-phosphoethanolamine exchange,0.0
EX_pacald_e,EX_pacald_e,0.0,1000.0,False,Phenylacetaldehyde exchange,0.0
EX_his__L_e,EX_his__L_e,0.0,1000.0,False,L-Histidine exchange,0.0
EX_k_e,EX_k_e,-1000.0,1000.0,True,K+ exchange,-0.1604092040583838
EX_na1_e,EX_na1_e,-1000.0,1000.0,True,Sodium exchange,0.0
ACACT1r,ACACT1r,-1000.0,1000.0,True,Acetyl-CoA C-acetyltransferase,0.2924614486190469
ARGORNt7pp,ARGORNt7pp,-1000.0,1000.0,True,Arginine/ornithine antiporter (periplasm),0.0
EX_dmso_e,EX_dmso_e,0.0,1000.0,False,Dimethyl sulfoxide exchange,0.0
CMPtex,CMPtex,-1000.0,1000.0,True,CMP transport via diffusion (extracellular to periplasm),0.0
DUMPtex,DUMPtex,-1000.0,1000.0,True,DUMP transport via diffusion (extracellular to periplasm),0.0
XMPtex,XMPtex,-1000.0,1000.0,True,XMP transport via diffusion (extracellular to periplasm),0.0
3PEPTtex,3PEPTtex,-1000.0,1000.0,True,LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm),0.0
EX_12ppd__S_e,EX_12ppd__S_e,0.0,1000.0,False,"(S)-Propane-1,2-diol exchange",0.0
EX_pppn_e,EX_pppn_e,0.0,1000.0,False,Phenylpropanoate exchange,0.0
ANHGMtex,ANHGMtex,-1000.0,1000.0,True,GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm),0.0
MALTptspp,MALTptspp,0.0,1000.0,False,Maltose transport via PEP:Pyr PTS (periplasm),0.0
UDPKAAT,UDPKAAT,-1000.0,1000.0,True,UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase,0.0
ULA4NFT,ULA4NFT,0.0,1000.0,False,UDP-L-Ara4N formyltransferase,0.0
EX_acgam1p_e,EX_acgam1p_e,0.0,1000.0,False,N-Acetyl-D-glucosamine 1-phosphate exchange,0.0
NTD11pp,NTD11pp,0.0,1000.0,False,5'-nucleotidase (IMP),0.0
EX_galt_e,EX_galt_e,0.0,1000.0,False,Galactitol exchange,0.0
DKGLCNR2x,DKGLCNR2x,0.0,1000.0,False,"2,5-diketo-D-gluconate reductase (NADH)",0.0
ACGS,ACGS,0.0,1000.0,False,N-acetylglutamate synthase,0.24308125438328965
PDE1,PDE1,0.0,1000.0,False,"3',5'-cyclic-nucleotide phosphodiesterase",0.0
UPLA4FNT,UPLA4FNT,0.0,1000.0,False,Undecaprenyl phosphate-L-Ara4FN transferase,0.0
UPLA4FNF,UPLA4FNF,0.0,1000.0,False,Undecaprenyl phosphate-L-Ara4FN formylase,0.0
ULA4Ntppi,ULA4Ntppi,0.0,1000.0,False,Transport (cytoplasm to periplasm),0.0
HEPT1,HEPT1,0.0,1000.0,False,Heptosyltransferase I (LPS core synthesis),0.0
FALDtex,FALDtex,-1000.0,1000.0,True,Formaldehyde transport via diffusion (extracellular to periplasm),0.0
MCITD,MCITD,0.0,1000.0,False,2-methylcitrate dehydratase,0.0
CU2tex,CU2tex,-1000.0,1000.0,True,Copper (Cu+2) transport via diffusion (extracellular to periplasm),0.0005826547349412845
EX_glcur1p_e,EX_glcur1p_e,0.0,1000.0,False,D-Glucuronate 1-phosphate exchange,0.0
GLCATr,GLCATr,-1000.0,1000.0,True,D-glucose O-acetyltransferase,0.0
ALR2,ALR2,0.0,1000.0,False,Aldose reductase (methylglyoxal),0.0
AMALT2,AMALT2,0.0,1000.0,False,Amylomaltase (maltotetraose),0.0
MLTP1,MLTP1,-1000.0,1000.0,True,Maltodextrin phosphorylase (maltopentaose),0.0
HEPT2,HEPT2,0.0,1000.0,False,Heptosyltransferase II (LPS core synthesis),0.0
FECRMUtex,FECRMUtex,0.0,1000.0,False,Ferrichrome (minus Fe) secretion (to extracellular),0.0
ALAALAr,ALAALAr,-1000.0,1000.0,True,D-alanine-D-alanine ligase (reversible),0.022836120979616938
EX_thrp_e,EX_thrp_e,0.0,1000.0,False,L-Threonine O-3-phosphate exchange,0.0
CLtex,CLtex,-1000.0,1000.0,True,Chloride (Cl-1) transport via diffusion (extracellular to periplasm),0.004277458244526638
CYSDtex,CYSDtex,-1000.0,1000.0,True,D-cysteine transport via diffusion (extracellular to periplasm),0.0
CYSDabcpp,CYSDabcpp,0.0,1000.0,False,D-cysteine uptake via ABC system (periplasm),0.0
HXAND,HXAND,0.0,1000.0,False,Hypoxanthine dehydrogenase,0.0
EX_fald_e,EX_fald_e,0.0,1000.0,False,Formaldehyde exchange,0.0
EX_pydxn_e,EX_pydxn_e,0.0,1000.0,False,Pyridoxine exchange,0.0
EX_acgal_e,EX_acgal_e,0.0,1000.0,False,N-Acetyl-D-galactosamine exchange,0.0
EX_so2_e,EX_so2_e,0.0,1000.0,False,Sulfur dioxide exchange,0.0
EX_dms_e,EX_dms_e,0.0,1000.0,False,Dimethyl sulfide exchange,0.0
GMPtex,GMPtex,-1000.0,1000.0,True,GMP transport via diffusion (extracellular to periplasm),0.0
IMPtex,IMPtex,-1000.0,1000.0,True,IMP transport via diffusion (extracellular to periplasm),0.0
G3PItex,G3PItex,-1000.0,1000.0,True,Glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm),0.0
CD2abcpp,CD2abcpp,0.0,1000.0,False,Cadmium (Cd+2) ABC transporter (periplasm),0.0
G3PGtex,G3PGtex,-1000.0,1000.0,True,Glycerophoglycerol transport via diffusion (extracellular to periplasm),0.0
G3PEtex,G3PEtex,-1000.0,1000.0,True,Glycero-3-phosphoethanolamine transport via diffusion (extracellular to periplasm),0.0
G3PCtex,G3PCtex,-1000.0,1000.0,True,Glycero-3-phosphocholine transport via diffusion (extracellular to periplasm),0.0
MOAT3C,MOAT3C,0.0,1000.0,False,3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis),0.0
UMPtex,UMPtex,-1000.0,1000.0,True,UMP transport via diffusion (extracellular to periplasm),0.0
G1Ptex,G1Ptex,-1000.0,1000.0,True,D-glucose 1-phosphate transport via diffusion,0.0
ADNK1,ADNK1,0.0,1000.0,False,Adenosine kinase,0.0005530700093086484
CUt3,CUt3,0.0,1000.0,False,Copper transport out via proton antiport,0.0
ZN2t3pp,ZN2t3pp,0.0,1000.0,False,Zinc (Zn+2) transport out via proton antiport (periplasm),0.0
SKMtex,SKMtex,-1000.0,1000.0,True,Shikimate transport via diffusion (extracellular to periplasm),0.0
MNt2pp,MNt2pp,0.0,1000.0,False,Manganese (Mn+2) transport in via proton symport (periplasm),0.0
RHAT1,RHAT1,0.0,1000.0,False,Rhamnosyltransferase I (LPS core biosynthesis),0.0
GLCabcpp,GLCabcpp,0.0,1000.0,False,D-glucose transport via ABC system (periplasm),0.0
GALT1,GALT1,0.0,1000.0,False,Galactosyltransferase I (LPS core synthesis),0.0
MNtex,MNtex,-1000.0,1000.0,True,Manganese (Mn+2) transport via diffusion (extracellular to periplasm),0.000567862372136005
GAL1Ptex,GAL1Ptex,-1000.0,1000.0,True,D-galactose 1-phosphate transport via diffusion (extracellular to periplasm),0.0
GLCTR2,GLCTR2,0.0,1000.0,False,Glucosyltransferase II (LPS core synthesis),0.0
G2PPpp,G2PPpp,0.0,1000.0,False,Glycerol 2-phosphate phosphatase (periplasmic),0.0
UDPGPpp,UDPGPpp,0.0,1000.0,False,UDPglucose pyrophosphohydrolase,0.0
EX_acgal1p_e,EX_acgal1p_e,0.0,1000.0,False,N-Acetyl-D-galactosamine 1-phosphate exchange,0.0
EX_cyan_e,EX_cyan_e,0.0,1000.0,False,Hydrogen cyanide exchange,0.0
EX_tyrp_e,EX_tyrp_e,0.0,1000.0,False,Phosphotyrosine exchange,0.0
O2Stex,O2Stex,-1000.0,1000.0,True,Superoxide anion transport via diffusion (extracellular to periplasm),0.0
HEPK1,HEPK1,0.0,1000.0,False,LPS heptose kinase I (LPS core synthesis),0.0
HEPT3,HEPT3,0.0,1000.0,False,Heptosyltransferase III (LPS core synthesis),0.0
HEPK2,HEPK2,0.0,1000.0,False,LPS heptose kinase II (LPS core synthesis),0.0
ALDD3y,ALDD3y,0.0,1000.0,False,"Aldehyde dehydrogenase (propanal, NADP)",0.0
EX_uacgam_e,EX_uacgam_e,0.0,1000.0,False,UDP-N-acetyl-D-glucosamine exchange,0.0
Kt3pp,Kt3pp,0.0,1000.0,False,Potassium transport out via proton antiport (periplasm),0.0
EX_udpacgal_e,EX_udpacgal_e,0.0,1000.0,False,UDP-N-acetyl-D-galactosamine exchange,0.0
EX_udpg_e,EX_udpg_e,0.0,1000.0,False,UDPglucose exchange,0.0
EX_udpgal_e,EX_udpgal_e,0.0,1000.0,False,UDPgalactose exchange,0.0
EX_udpglcur_e,EX_udpglcur_e,0.0,1000.0,False,UDP-D-glucuronate exchange,0.0
EX_14glucan_e,EX_14glucan_e,0.0,1000.0,False,"1,4-alpha-D-glucan exchange",0.0
EX_pser__L_e,EX_pser__L_e,0.0,1000.0,False,O-Phospho-L-serine exchange,0.0
R5PP,R5PP,0.0,1000.0,False,Ribose 5-phosphate phosphatase,0.0
EX_xmp_e,EX_xmp_e,0.0,1000.0,False,Xanthosine 5'-phosphate exchange,0.0
EX_damp_e,EX_damp_e,0.0,1000.0,False,DAMP exchange,0.0
CYSSADS,CYSSADS,0.0,1000.0,False,L-cysteine sulfinic acid desulfurase,0.0
EX_dimp_e,EX_dimp_e,0.0,1000.0,False,DIMP exchange,0.0
CPPPGO2,CPPPGO2,0.0,1000.0,False,Oxygen Independent coproporphyrinogen-III oxidase,0.0
EX_isetac_e,EX_isetac_e,0.0,1000.0,False,Isethionic acid exchange,0.0
AGM3PH,AGM3PH,0.0,1000.0,False,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase",0.0
HOMt2pp,HOMt2pp,0.0,1000.0,False,L-homoserineserine efflux via proton symport,0.0
EX_aso3_e,EX_aso3_e,0.0,1000.0,False,Arsenite exchange,0.0
EX_tcynt_e,EX_tcynt_e,0.0,1000.0,False,Thiocyanate exchange,0.0
EX_fe3dhbzs_e,EX_fe3dhbzs_e,0.0,1000.0,False,"Ferric 2,3-dihydroxybenzoylserine exchange",0.0
AGM3PApp,AGM3PApp,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm),0.0
PPPGO,PPPGO,0.0,1000.0,False,Protoporphyrinogen oxidase (aerobic),0.0
EX_feoxam_un_e,EX_feoxam_un_e,0.0,1000.0,False,Ferroxamine minus Fe(3) exchange,0.0
HOMtex,HOMtex,-1000.0,1000.0,True,L-homoserine transport via diffusion (extracellular to periplasm),0.0
SO2tex,SO2tex,-1000.0,1000.0,True,SO2 transport via diffusion (extracellular to periplasm),0.0
SO2tpp,SO2tpp,-1000.0,1000.0,True,SO2 transport via diffusion (periplasm),0.0
LDH_D2,LDH_D2,0.0,1000.0,False,D-lactate dehydrogenase,0.0
EX_g3pc_e,EX_g3pc_e,0.0,1000.0,False,Sn-Glycero-3-phosphocholine exchange,0.0
EX_g3pg_e,EX_g3pg_e,0.0,1000.0,False,Glycerophosphoglycerol exchange,0.0
EX_g3pi_e,EX_g3pi_e,0.0,1000.0,False,Sn-Glycero-3-phospho-1-inositol exchange,0.0
SHCHF,SHCHF,0.0,1000.0,False,Sirohydrochlorin ferrochelatase,0.00018326093919873964
SUCOAS,SUCOAS,-1000.0,1000.0,True,Succinyl-CoA synthetase (ADP-forming),-3.9653002717533554
SUCBZL,SUCBZL,0.0,1000.0,False,O-succinylbenzoate-CoA ligase,0.0
CYSDDS,CYSDDS,0.0,1000.0,False,D-cysteine desulfhydrase,0.0
CYStpp,CYStpp,0.0,1000.0,False,L-cysteine export via facilitated transport,0.0
EX_g3ps_e,EX_g3ps_e,0.0,1000.0,False,Glycerophosphoserine exchange,0.0
EX_peamn_e,EX_peamn_e,0.0,1000.0,False,Phenethylamine exchange,0.0
EX_34dhpac_e,EX_34dhpac_e,0.0,1000.0,False,"3,4-Dihydroxyphenylacetaldehyde exchange",0.0
NTP1,NTP1,0.0,1000.0,False,Nucleoside-triphosphatase (ATP),0.0
DAMPtex,DAMPtex,-1000.0,1000.0,True,DAMP transport via diffusion (extracellular to periplasm),0.0
DCMPtex,DCMPtex,-1000.0,1000.0,True,DCMP transport via diffusion (extracellular to periplasm),0.0
DGMPtex,DGMPtex,-1000.0,1000.0,True,DGMP transport via diffusion (extracellular to periplasm),0.0
DTMPtex,DTMPtex,-1000.0,1000.0,True,DTMP transport via diffusion (extracellular to periplasm),0.0
ACSERtpp,ACSERtpp,0.0,1000.0,False,O-Acetyl-L-serine export via facilitated transport,0.0
ACSERtex,ACSERtex,-1000.0,1000.0,True,O-Acetyl-L-serine transport via diffusion (extracellular to periplasm),0.0
LALDO3,LALDO3,0.0,1000.0,False,L-Lactaldehyde:NADP+ 1-oxidoreductase,0.0
NTP10,NTP10,0.0,1000.0,False,Nucleoside-triphosphatase (ITP),0.0
PRAIS,PRAIS,0.0,1000.0,False,Phosphoribosylaminoimidazole synthase,0.3681794448293418
GDMANE,GDMANE,0.0,1000.0,False,GDP-4-dehydro-6-deoxy-D-mannose epimerase,0.0
GPDDA4,GPDDA4,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),0.0
LPLIPAL2ATG120,LPLIPAL2ATG120,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)",0.0
PLIPA1E140pp,PLIPA1E140pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)",0.0
LPLIPAL2E140,LPLIPAL2E140,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)",0.0
PLIPA1E160pp,PLIPA1E160pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)",0.0
GALKr,GALKr,-1000.0,1000.0,True,Galactokinase,0.0
PLIPA1E161pp,PLIPA1E161pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)",0.0
AACPS8,AACPS8,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C10:0),0.0
AACPS9,AACPS9,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C8:0),0.0
LPLIPAL2E180,LPLIPAL2E180,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)",0.0
LPLIPAL2G161,LPLIPAL2G161,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)",0.0
LPLIPAL2G181,LPLIPAL2G181,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)",0.0
2AGPE120tipp,2AGPE120tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm),0.0
HXCT,HXCT,0.0,1000.0,False,Acetyl-CoA:hexanoate-CoA transferase,0.0
AACPS6,AACPS6,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C18:0),0.0
2AGPEAT160,2AGPEAT160,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0),0.0
AACPS7,AACPS7,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C12:0),0.06395560238655928
PANTS,PANTS,0.0,1000.0,False,Pantothenate synthase,0.0005538918072637291
G3PGabcpp,G3PGabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm),0.0
G3PIabcpp,G3PIabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),0.0
DURADx,DURADx,-1000.0,1000.0,True,Dihydrouracil dehydrogenase (NAD),0.0
ECOAH7,ECOAH7,-1000.0,1000.0,True,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),0.22850584623248768
G1PPpp,G1PPpp,0.0,1000.0,False,Glucose-1-phosphatase,0.0
GALCTND,GALCTND,0.0,1000.0,False,Galactonate dehydratase,0.0
GCALDD,GCALDD,0.0,1000.0,False,Glycolaldehyde dehydrogenase,0.0
HISTP,HISTP,0.0,1000.0,False,Histidinol-phosphatase,0.07785549263592016
G3PSabcpp,G3PSabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphoserine transport via ABC system (periplasm),0.0
QMO2,QMO2,0.0,1000.0,False,Quinol monooxygenase (Ubiquinol-8),0.0
QMO3,QMO3,0.0,1000.0,False,Quinol monooxygenase (menaquinol 8),0.0
LPLIPAL2E141,LPLIPAL2E141,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)",0.0
LPLIPAL2E161,LPLIPAL2E161,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)",0.0
LDH_D,LDH_D,-1000.0,1000.0,True,D-lactate dehydrogenase,0.0
AMALT4,AMALT4,0.0,1000.0,False,Amylomaltase (maltohexaose),0.0
NTD11,NTD11,0.0,1000.0,False,5'-nucleotidase (IMP),0.0
LPLIPAL2E181,LPLIPAL2E181,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)",0.0
YUMPS,YUMPS,-1000.0,1000.0,True,YUMP synthetase,0.0
LPLIPAL2G180,LPLIPAL2G180,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)",0.0
LPLIPAL2G141,LPLIPAL2G141,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)",0.0
2AGPA120tipp,2AGPA120tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm),0.0
2AGPG180tipp,2AGPG180tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),0.0
IPDDI,IPDDI,-1000.0,1000.0,True,Isopentenyl-diphosphate D-isomerase,0.0
ORNDC,ORNDC,0.0,1000.0,False,Ornithine Decarboxylase,0.0
UPP3MT,UPP3MT,0.0,1000.0,False,Uroporphyrinogen methyltransferase,0.00018326093919873964
KAS15,KAS15,0.0,1000.0,False,Beta-ketoacyl-ACP synthase (2),0.0
ALAALAtex,ALAALAtex,-1000.0,1000.0,True,D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm),0.0
FACOAL181t2pp,FACOAL181t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling),0.0
T2DECAI,T2DECAI,-1000.0,1000.0,True,Trans-2-decenoyl-ACP isomerase,0.0
2AGPGAT180,2AGPGAT180,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),0.0
2AGPGAT181,2AGPGAT181,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),0.0
3OAS161,3OAS161,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1),0.0
DHQS,DHQS,0.0,1000.0,False,3-dehydroquinate synthase,0.31320280666584227
EAR141y,EAR141y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1),0.0
EAR161x,EAR161x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1),0.0
2AGPG141tipp,2AGPG141tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm),0.0
2AGPG161tipp,2AGPG161tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm),0.0
2AGPG181tipp,2AGPG181tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm),0.0
2AGPEAT140,2AGPEAT140,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0),0.0
2AGPEAT120,2AGPEAT120,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0),0.0
DASYN160,DASYN160,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C16:0),0.05244221333645009
DASYN161,DASYN161,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C16:1),0.06181070977979375
DASYN181,DASYN181,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C18:1),0.0
CDAPPA161,CDAPPA161,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C16:1),0.0
